# Cross-section of pi+ proton scattering based on resonance formation
#   sqrt(s) [GeV]             sigma [mbarn]    	  	    p_lab [GeV]
   2.0478500000000004        24.371822430207239        1.7497255585991203     
   2.0578500000000002        23.536989371772847        1.7716732907978676     
   2.0678500000000000        22.759669458732237        1.7937262471962030     
   2.0778500000000002        22.034850394022918        1.8158844653122121     
   2.0878500000000004        21.357816246316425        1.8381479813146915     
   2.0978500000000002        20.724206432013158        1.8605168300830275     
   2.1078500000000000        20.130035352218975        1.8829910452639222     
   2.1178500000000002        19.571688287087895        1.9055706593251343     
   2.1278500000000005        19.045903695583956        1.9282557036064443     
   2.1378500000000003        18.549748413419241        1.9510462083679876     
   2.1478500000000000        18.080589821056403        1.9739422028361344     
   2.1578500000000003        17.636067467110891        1.9969437152470397     
   2.1678500000000005        17.214065603763540        2.0200507728880117     
   2.1778500000000003        16.812687431948806        2.0432634021368270     
